Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-05-07T12:16:18,author_reward,0.017,0.0,n/a,114.117477,0000000000000000000000000000000000000000
2017-05-07T12:21:12,curation_reward,0,0,0,433.646336,0000000000000000000000000000000000000000
2017-05-07T13:04:12,curation_reward,0,0,0,1249.065461,0000000000000000000000000000000000000000
2017-05-07T13:44:09,curation_reward,0,0,0,390.073025,0000000000000000000000000000000000000000
2017-05-07T13:51:42,curation_reward,0,0,0,614.157358,0000000000000000000000000000000000000000
2017-05-07T15:16:00,curation_reward,0,0,0,773.918863,0000000000000000000000000000000000000000
2017-05-07T15:25:27,curation_reward,0,0,0,419.119453,0000000000000000000000000000000000000000
2017-05-07T15:28:00,author_reward,0.102,0.0,n/a,661.876698,0000000000000000000000000000000000000000
2017-05-07T15:30:45,author_reward,0.217,0.0,n/a,1406.747196,0000000000000000000000000000000000000000
2017-05-07T15:35:03,transfer,0,297.0,0,0,87306104cdae5e94b3c46c9e0b1a2318871e9656,55001
2017-05-07T15:36:36,curation_reward,0,0,0,12.449087,0000000000000000000000000000000000000000
2017-05-07T15:48:21,author_reward,0.037,0.0,n/a,242.757102,0000000000000000000000000000000000000000
2017-05-07T15:51:15,curation_reward,0,0,0,529.085935,0000000000000000000000000000000000000000
2017-05-07T15:55:03,transfer,0,241.787,0,0,3107f9444b345d369398038cad84cd944938a2b7,55028
2017-05-07T17:25:18,curation_reward,0,0,0,475.138275,0000000000000000000000000000000000000000
2017-05-07T17:37:21,curation_reward,0,0,0,848.609033,0000000000000000000000000000000000000000
2017-05-07T17:53:09,curation_reward,0,0,0,1002.146514,0000000000000000000000000000000000000000
2017-05-07T18:04:06,curation_reward,0,0,0,483.436944,0000000000000000000000000000000000000000
2017-05-07T18:05:03,transfer,0,18.464,0,0,53acd434968be0b0ce2605862ca0377f2f85bafd,55196
2017-05-07T18:05:27,claim_reward_balance,0.373,0.0,n/a,10664.728671,e072abdfd6ec69a2b3a9b21006607b34f8ff7477
2017-05-07T18:25:51,curation_reward,0,0,0,1000.070475,0000000000000000000000000000000000000000
2017-05-07T18:49:03,claim_reward_balance,0.0,0.0,n/a,1000.070475,198fb1152125cff38b3b3e140e8324c41e7f84ea
2017-05-07T19:01:48,transfer_to_vesting,0,20000.0,0,0,23e27eaf66235df0023889f11429a2713ece9acc
2017-05-07T19:13:51,curation_reward,0,0,0,520.782668,0000000000000000000000000000000000000000
2017-05-07T19:53:57,curation_reward,0,0,0,468.911191,0000000000000000000000000000000000000000
2017-05-07T19:55:57,curation_reward,0,0,0,529.081173,0000000000000000000000000000000000000000
2017-05-07T20:59:09,curation_reward,0,0,0,1288.46527,0000000000000000000000000000000000000000
2017-05-07T21:02:54,curation_reward,0,0,0,1614.212305,0000000000000000000000000000000000000000
2017-05-07T21:15:00,curation_reward,0,0,0,1740.775733,0000000000000000000000000000000000000000
2017-05-07T21:51:18,curation_reward,0,0,0,900.471583,0000000000000000000000000000000000000000
2017-05-07T22:23:51,curation_reward,0,0,0,444.010801,0000000000000000000000000000000000000000
2017-05-07T23:28:39,curation_reward,0,0,0,574.72289,0000000000000000000000000000000000000000
2017-05-07T23:55:36,curation_reward,0,0,0,1010.432382,0000000000000000000000000000000000000000
2017-05-08T00:09:39,fill_vesting_withdraw,0,4451.195 STEEM,0,0000000000000000000000000000000000000000
2017-05-08T00:49:51,curation_reward,0,0,0,626.591313,0000000000000000000000000000000000000000
2017-05-08T02:10:33,curation_reward,0,0,0,284.247533,0000000000000000000000000000000000000000
2017-05-08T02:11:27,curation_reward,0,0,0,402.511093,0000000000000000000000000000000000000000
2017-05-08T02:41:21,curation_reward,0,0,0,371.388693,0000000000000000000000000000000000000000
2017-05-08T02:43:21,curation_reward,0,0,0,6.224391,0000000000000000000000000000000000000000
2017-05-08T03:20:51,curation_reward,0,0,0,921.208606,0000000000000000000000000000000000000000
2017-05-08T03:59:03,curation_reward,0,0,0,1049.844372,0000000000000000000000000000000000000000
2017-05-08T03:59:18,curation_reward,0,0,0,927.43168,0000000000000000000000000000000000000000
2017-05-08T04:22:24,curation_reward,0,0,0,1284.294681,0000000000000000000000000000000000000000
2017-05-08T06:05:03,transfer,0,97.404,0,0,08923fe0c0c33655e47dac5ade836160a13d8d1d,56160
2017-05-08T06:34:39,curation_reward,0,0,0,385.908965,0000000000000000000000000000000000000000
2017-05-08T06:35:15,curation_reward,0,0,0,939.875039,0000000000000000000000000000000000000000
2017-05-08T06:58:18,curation_reward,0,0,0,800.864144,0000000000000000000000000000000000000000
2017-05-08T07:04:48,curation_reward,0,0,0,448.151849,0000000000000000000000000000000000000000
2017-05-08T07:46:12,curation_reward,0,0,0,699.198811,0000000000000000000000000000000000000000
2017-05-08T08:51:51,curation_reward,0,0,0,796.711261,0000000000000000000000000000000000000000
2017-05-08T09:29:57,curation_reward,0,0,0,643.177461,0000000000000000000000000000000000000000
2017-05-08T09:37:33,curation_reward,0,0,0,788.410861,0000000000000000000000000000000000000000
2017-05-08T09:40:54,curation_reward,0,0,0,788.410763,0000000000000000000000000000000000000000
2017-05-08T10:18:57,curation_reward,0,0,0,726.166792,0000000000000000000000000000000000000000
2017-05-08T10:35:21,curation_reward,0,0,0,562.260234,0000000000000000000000000000000000000000
2017-05-08T11:18:45,curation_reward,0,0,0,875.547749,0000000000000000000000000000000000000000
2017-05-08T11:25:48,curation_reward,0,0,0,526.988319,0000000000000000000000000000000000000000
2017-05-08T11:40:03,transfer,0,594.0,0,0,947ec514a471989ffedd62b61612455ff16506a6,56544
2017-05-08T11:51:06,curation_reward,0,0,0,612.052793,0000000000000000000000000000000000000000
2017-05-08T12:05:03,transfer,0,99.0,0,0,ff1bc1a61d0b98b8df0014af555ceedfd6de29e1,56578
2017-05-08T12:15:03,transfer,0,54.148,0,0,31df9ed1bccde22219dfd4dc15400afd58aaba35,56592
2017-05-08T12:33:18,curation_reward,0,0,0,180.503425,0000000000000000000000000000000000000000
2017-05-08T12:50:27,transfer,0,10.644,0,0,b59e63a2853361df47cd135848cc430a8965ed3f,4073052375586783723
2017-05-08T12:52:33,transfer,0,0.99,0,0,231ad01cd49d32055f0b0c743364bc13b4f4a13d,5130895941860684582
2017-05-08T12:57:00,curation_reward,0,0,0,284.240777,0000000000000000000000000000000000000000
2017-05-08T13:10:33,transfer,0,36.819,0,0,61d15780fb9eeee95a74f6a21142026f797cb173,4354865159239551723
2017-05-08T13:20:03,transfer,0,99.0,0,0,d7c6859e7e387c621b53fdd839e843daefdc641e,56668
2017-05-08T13:40:51,transfer,0,121.407,0,0,d7bafa7167b69cca498c86bd04f0735b19ef7865,4354865159239551723
2017-05-08T13:48:30,claim_reward_balance,0.0,0.0,n/a,25024.077601,0bd0eda8fd50b0448362af6ae48770ccf778bea2
2017-05-08T13:52:15,transfer,0,250.71,0,0,272b81c7a7ecf9c6607853bb7fccbd6dedd01db9,1520061520075706900
2017-05-08T14:04:03,curation_reward,0,0,0,1168.081485,0000000000000000000000000000000000000000
2017-05-08T14:21:24,curation_reward,0,0,0,634.871593,0000000000000000000000000000000000000000
2017-05-08T14:23:18,transfer,0,156.382,0,0,dfeda1f8a96e428dde428e211c5a29b105502b3a,4354865159239551723
2017-05-08T14:40:03,curation_reward,0,0,0,508.311875,0000000000000000000000000000000000000000
2017-05-08T14:59:51,transfer,0,60.0,0,0,91a319671bf34c3825038d2fb0bc7fca2d207864,8835618325791593508
2017-05-08T15:09:15,transfer,0,100.0,0,0,79267e537a82726a8e64c9d9977b6059ecd1a10c,2318759974563821959
2017-05-08T15:15:15,curation_reward,0,0,0,1663.941217,0000000000000000000000000000000000000000
2017-05-08T15:22:06,transfer,0,81.0,0,0,760956bf5186596fcf680dbcd3a44bf4b0084b9e,6867810041709319427
2017-05-08T15:23:21,transfer,0,1.0,0,0,360cf5de306375e19e326c6d2a0d8edae242bc24,6730158016369856923
2017-05-08T15:27:00,transfer,0,107.431,0,0,4e82cf9d62ff84b30b8ade79e9efd33ac0e4b38d,6730158016369856923
2017-05-08T15:32:30,transfer,0,191.712,0,0,b45035b2b1b7180dc0f4fd7e4332473426cfe621,6730158016369856923
2017-05-08T15:40:54,curation_reward,0,0,0,2749.027485,0000000000000000000000000000000000000000
2017-05-08T15:49:36,transfer,0,0.232,0,0,01d30f479e7db630b0c5515450973aa6052176fc,2472928704381676369
2017-05-08T15:51:39,transfer,0,45.113,0,0,390aefffd041fadd6a318a085fe3b50c048f401e,6730158016369856923
2017-05-08T16:08:09,curation_reward,0,0,0,495.86182,0000000000000000000000000000000000000000
2017-05-08T16:10:51,curation_reward,0,0,0,529.057538,0000000000000000000000000000000000000000
2017-05-08T16:21:42,curation_reward,0,0,0,512.459451,0000000000000000000000000000000000000000
2017-05-08T16:56:42,curation_reward,0,0,0,423.24532,0000000000000000000000000000000000000000
2017-05-08T17:02:12,curation_reward,0,0,0,560.177517,0000000000000000000000000000000000000000
2017-05-08T17:33:09,curation_reward,0,0,0,504.159193,0000000000000000000000000000000000000000
2017-05-08T17:50:03,transfer,0,39.207,0,0,7ac01456f7278479be2354ecbb9d2baa0e47a1e9,57026
2017-05-08T18:00:06,transfer,0,142.081,0,0,24bba0081e13303e98df81a0f0aa9eb9a56cae59,57040
2017-05-08T18:19:42,curation_reward,0,0,0,672.21111,0000000000000000000000000000000000000000
2017-05-08T18:30:03,transfer,0,139.91,0,0,f347eb9dbaf9c4004a4163927e665360f1815e63,57076
2017-05-08T18:37:24,curation_reward,0,0,0,941.924834,0000000000000000000000000000000000000000
2017-05-08T18:52:18,curation_reward,0,0,0,894.205688,0000000000000000000000000000000000000000
2017-05-08T19:05:03,transfer,0,66.0,0,0,4f515f8c3bde14838ab704f7dc4ef1c782dc32b4,1983858753163877762
2017-05-08T20:10:48,curation_reward,0,0,0,1460.600906,0000000000000000000000000000000000000000
2017-05-08T20:26:48,curation_reward,0,0,0,726.150592,0000000000000000000000000000000000000000
2017-05-08T20:30:03,transfer,0,2.052,0,0,5daa4c91b266b74e46319fbf45ed58b352faa72c,57241
2017-05-08T20:38:54,curation_reward,0,0,0,2006.249459,0000000000000000000000000000000000000000
2017-05-08T20:41:48,transfer,0,243.0,0,0,fe4fe2ff23c14e1f0e417a1e04c3dcb55578eec8,8021536577334615498
2017-05-08T20:50:03,transfer,0,1.98,0,0,ac29276b80d1b80ea0e6522926df4280f3f50e00,57266
2017-05-08T20:54:09,curation_reward,0,0,0,560.172751,0000000000000000000000000000000000000000
2017-05-08T20:59:30,curation_reward,0,0,0,763.494563,0000000000000000000000000000000000000000
2017-05-08T21:22:15,curation_reward,0,0,0,526.976785,0000000000000000000000000000000000000000
2017-05-08T21:27:51,claim_reward_balance,0.0,0.0,n/a,18301.181182,716ba5e55888f3a29984b569ed6f4497fdf5ffa8
2017-05-08T21:49:33,curation_reward,0,0,0,375.522451,0000000000000000000000000000000000000000
2017-05-08T21:57:30,curation_reward,0,0,0,360.999378,0000000000000000000000000000000000000000
2017-05-08T23:14:57,curation_reward,0,0,0,1759.348295,0000000000000000000000000000000000000000
2017-05-08T23:18:36,curation_reward,0,0,0,508.30221,0000000000000000000000000000000000000000
2017-05-08T23:44:42,claim_reward_balance,0.0,0.0,n/a,3004.172334,59c97bf2b6c2265f3f0bae8d201bc636476dc00b
2017-05-08T23:48:30,curation_reward,0,0,0,962.66109,0000000000000000000000000000000000000000
2017-05-09T00:07:48,transfer,0,10000.0,0,0,71db9de16b7ce6b5b6df84fba7502828f249e14a,d5cf35a4a90032a5
2017-05-09T00:10:03,transfer,0,19.058,0,0,f1537388da0b5423f913b05157f5fa5586a9857c,57537
2017-05-09T00:53:57,curation_reward,0,0,0,840.251737,0000000000000000000000000000000000000000
2017-05-09T00:59:45,transfer,0,59.716,0,0,284511ed24a75ac8804ea1a2235aa641b37b6b9b,8501363179338145383
2017-05-09T01:38:54,curation_reward,0,0,0,1937.76254,0000000000000000000000000000000000000000
2017-05-09T02:33:57,curation_reward,0,0,0,719.916752,0000000000000000000000000000000000000000
2017-05-09T02:48:06,curation_reward,0,0,0,767.634179,0000000000000000000000000000000000000000
2017-05-09T03:30:06,curation_reward,0,0,0,771.782363,0000000000000000000000000000000000000000
2017-05-09T04:20:06,transfer,0,22.552,0,0,c6482d9ce6222071ef4dd41d4995eeea3e65bfd1,57868
2017-05-09T05:04:51,claim_reward_balance,0.0,0.0,n/a,6000.008661,2d4754d8387d07615da1ca1257bfe99498310ee4
2017-05-09T05:05:06,withdraw_vesting,0,0,171622061.250225,d73c09cd338c82ef2fda9d502a99fce7d3f03aba
2017-05-09T05:05:33,curation_reward,0,0,0,753.107571,0000000000000000000000000000000000000000
2017-05-09T05:10:42,curation_reward,0,0,0,580.909311,0000000000000000000000000000000000000000
2017-05-09T05:16:06,curation_reward,0,0,0,558.087763,0000000000000000000000000000000000000000
2017-05-09T05:21:12,curation_reward,0,0,0,473.025971,0000000000000000000000000000000000000000
2017-05-09T05:42:00,transfer,0,45.0,0,0,734ff2e8f4ee73b4ade9ad911dd12b3053ed3641,8835618325791593508
2017-05-09T05:58:30,curation_reward,0,0,0,605.804361,0000000000000000000000000000000000000000
2017-05-09T06:17:27,curation_reward,0,0,0,3311.174961,0000000000000000000000000000000000000000
2017-05-09T06:50:21,claim_reward_balance,0.0,0.0,n/a,2970.934977,5afe04f75a9cb532a774af4bb0a5f40a7745eda6
2017-05-09T06:50:30,claim_reward_balance,0.0,0.0,n/a,2970.934977,2706d26d3ab3e4cea674452bab64775ba898c3e5
2017-05-09T07:01:48,claim_reward_balance,0.0,0.0,n/a,340.239984,05e237df6ea042bc603e34859d9176bef68575f4
2017-05-09T07:43:06,curation_reward,0,0,0,1379.651898,0000000000000000000000000000000000000000
2017-05-09T07:53:21,curation_reward,0,0,0,1049.779848,0000000000000000000000000000000000000000
2017-05-09T08:07:36,transfer,0,60.0,0,0,0be73c31e80204a5e03580682e7dd3dfd28a1297,8835618325791593508
2017-05-09T08:10:30,curation_reward,0,0,0,663.891976,0000000000000000000000000000000000000000
2017-05-09T08:37:45,transfer,0,35.0,0,0,aa643f7b46d7328df616120894fe02467b5c567f,8835618325791593508
2017-05-09T09:26:03,curation_reward,0,0,0,3170.075402,0000000000000000000000000000000000000000
2017-05-09T10:32:45,transfer,0,20.928,0,0,5ef78215c1679f5d4278883d7f9dc30e42f661b4,1236355252813525953
2017-05-09T10:40:03,transfer,0,204.202,0,0,66d94a852c413c3e469ac487f904ba0f5ede653d,58347
2017-05-09T10:52:57,curation_reward,0,0,0,473.020214,0000000000000000000000000000000000000000
2017-05-09T11:54:30,transfer,0,127.513,0,0,37c329f6375bffc07cc9c19d05c1ad62ddd91a1e,4354865159239551723
2017-05-09T11:59:33,curation_reward,0,0,0,431.526159,0000000000000000000000000000000000000000
2017-05-09T12:10:00,transfer,0,1151.0,0,0,455c83c240157277da6c776da3650e7c04296e07,5187419399353430865
2017-05-09T12:21:54,transfer,0,99.84,0,0,a2db3e7abd7975d7c5aabb049b6e52a6c005b43b,6730158016369856923
2017-05-09T12:23:39,transfer,0,260.0,0,0,53e612f2fdc0241ab3201fd3f00d40d440a8d35f,5187419399353430865
2017-05-09T12:39:00,transfer,0,80.0,0,0,e01a244e62cb47986308efa81f6d2689cc5c8b18,5187419399353430865
2017-05-09T12:49:54,curation_reward,0,0,0,404.555026,0000000000000000000000000000000000000000
2017-05-09T13:04:33,transfer,0,2098.93,0,0,bfcd494dc1694a65c8671a84cad0f97d29ee4fda,1520061520075706900
2017-05-09T13:06:27,curation_reward,0,0,0,715.750765,0000000000000000000000000000000000000000
2017-05-09T13:37:51,curation_reward,0,0,0,914.915141,0000000000000000000000000000000000000000
2017-05-09T13:52:09,transfer,0.036,0,0,0,44af0390679ecd766ec20a88e2ad5a02aee25d48,6483832412184403104
2017-05-09T13:59:15,curation_reward,0,0,0,958.481776,0000000000000000000000000000000000000000
2017-05-09T15:16:21,transfer,0,120.276,0,0,37354022d27c9f739e58639c8db839bba55b74d6,4354865159239551723
2017-05-09T15:17:21,transfer,0,870.628,0,0,1d7afe06ddb4d0e77de2d4d4f767e771e488e970,1520061520075706900
2017-05-09T15:33:51,curation_reward,0,0,0,823.627583,0000000000000000000000000000000000000000
2017-05-09T15:52:57,curation_reward,0,0,0,746.865798,0000000000000000000000000000000000000000
2017-05-09T16:39:00,claim_reward_balance,0.0,0.0,n/a,11732.141586,14ed44930c235fc5ecdf25e50859d756565da661
2017-05-09T17:42:06,curation_reward,0,0,0,545.624776,0000000000000000000000000000000000000000
2017-05-09T17:48:39,transfer,0.888,0,0,0,2239c2dba2db393af7f7c5ed645fbad89017d385,1246080579177146429
2017-05-09T18:55:39,curation_reward,0,0,0,674.249331,0000000000000000000000000000000000000000
2017-05-09T19:11:36,transfer,0,160.993,0,0,580fb5b0cd3e817a09cb1bd4a6e7b8b8e6ec0887,6730158016369856923
2017-05-09T19:20:39,curation_reward,0,0,0,869.262187,0000000000000000000000000000000000000000
2017-05-09T19:35:42,curation_reward,0,0,0,1533.136998,0000000000000000000000000000000000000000
2017-05-09T19:39:57,transfer,0,1228.209,0,0,cfa2a5ad2189422be695b803236a94f0c4b2a337,6730158016369856923
2017-05-09T19:56:27,curation_reward,0,0,0,3107.763838,0000000000000000000000000000000000000000
2017-05-09T20:04:24,curation_reward,0,0,0,470.936038,0000000000000000000000000000000000000000
2017-05-09T20:14:03,curation_reward,0,0,0,1033.154467,0000000000000000000000000000000000000000
2017-05-09T20:28:30,curation_reward,0,0,0,1595.372218,0000000000000000000000000000000000000000
2017-05-09T20:31:33,curation_reward,0,0,0,562.218235,0000000000000000000000000000000000000000
2017-05-09T20:50:33,claim_reward_balance,0.0,0.0,n/a,10391.718088,09df4cfdfc0b58dc684294362153f289bb9d5ac5
2017-05-09T20:55:33,transfer,0,56.195,0,0,bfc7a3d712029133d9f469e7f7ee5e69ef455a9e,8501363179338145383
2017-05-09T21:02:18,curation_reward,0,0,0,325.71278,0000000000000000000000000000000000000000
2017-05-09T21:27:00,transfer,0,139.6,0,0,6e23507ff6817ccd9b9750437769b4ca6bbcd2de,6730158016369856923
2017-05-09T21:29:18,curation_reward,0,0,0,1811.127233,0000000000000000000000000000000000000000
2017-05-09T21:53:00,curation_reward,0,0,0,1232.312311,0000000000000000000000000000000000000000
2017-05-09T22:00:48,curation_reward,0,0,0,1132.731196,0000000000000000000000000000000000000000
2017-05-09T22:09:03,claim_reward_balance,0.0,0.0,n/a,4501.88352,6776017e7ccbb95c17299e9e8a30dbea7905d924
2017-05-09T22:13:12,transfer_to_vesting,0,10000.0,0,0,251201e2d0be6a659c75b7bf3ac4aac3613a0a1a
2017-05-09T22:16:15,curation_reward,0,0,0,396.248236,0000000000000000000000000000000000000000
2017-05-09T22:25:30,curation_reward,0,0,0,497.903374,0000000000000000000000000000000000000000
2017-05-09T23:01:54,curation_reward,0,0,0,614.080012,0000000000000000000000000000000000000000
2017-05-09T23:47:30,curation_reward,0,0,0,446.037103,0000000000000000000000000000000000000000
2017-05-10T00:20:09,curation_reward,0,0,0,777.970763,0000000000000000000000000000000000000000
2017-05-10T00:55:51,curation_reward,0,0,0,217.831529,0000000000000000000000000000000000000000
2017-05-10T01:26:45,transfer,0.435,0,0,0,f1f50bd89b34bb7d04be68669655db88d030edb6,3074076622091135377
2017-05-10T03:00:54,curation_reward,0,0,0,863.023827,0000000000000000000000000000000000000000
2017-05-10T03:54:36,curation_reward,0,0,0,244.799546,0000000000000000000000000000000000000000
2017-05-10T03:55:27,curation_reward,0,0,0,1012.391314,0000000000000000000000000000000000000000
2017-05-10T06:09:51,curation_reward,0,0,0,555.982656,0000000000000000000000000000000000000000
2017-05-10T06:27:51,claim_reward_balance,0.0,0.0,n/a,5626.26836,7e13952e5927803df1594cf67342c1cb84bc8c6e
2017-05-10T06:32:06,curation_reward,0,0,0,1284.152921,0000000000000000000000000000000000000000
2017-05-10T08:59:27,curation_reward,0,0,0,771.732315,0000000000000000000000000000000000000000
2017-05-10T09:15:24,curation_reward,0,0,0,1064.243134,0000000000000000000000000000000000000000
2017-05-10T09:57:48,curation_reward,0,0,0,1172.117807,0000000000000000000000000000000000000000
2017-05-10T10:36:06,curation_reward,0,0,0,219.901438,0000000000000000000000000000000000000000
2017-05-10T10:51:24,curation_reward,0,0,0,1062.164843,0000000000000000000000000000000000000000
2017-05-10T11:20:06,curation_reward,0,0,0,568.423556,0000000000000000000000000000000000000000
2017-05-10T12:15:39,transfer,0,85.0,0,0,04327cdff71f1e044951104dfb3beec6f61224f6,8501363179338145383
2017-05-10T12:24:21,claim_reward_balance,0.0,0.0,n/a,6142.736014,1d1fdb39a0dff1fd440d7ea5852e685ceba77b25
2017-05-10T12:25:21,transfer,0,2004.469,0,0,eaa8d11c9f603dbe2f1498201960d0938cc16250,2999241682073358311
2017-05-10T12:26:15,curation_reward,0,0,0,1259.241828,0000000000000000000000000000000000000000
2017-05-10T12:48:48,curation_reward,0,0,0,748.905969,0000000000000000000000000000000000000000
2017-05-10T13:57:30,transfer,0,887.77,0,0,b2d23465328920cf3666b4d8e36124c8fecf9abb,1520061520075706900
2017-05-10T14:08:48,curation_reward,0,0,0,680.444423,0000000000000000000000000000000000000000
2017-05-10T14:12:51,transfer,0,349.115,0,0,d2fb5fef994b15e5e0cb9f7a6e5e31d74f6dcb8d,1520061520075706900
2017-05-10T14:31:33,curation_reward,0,0,0,873.374582,0000000000000000000000000000000000000000
2017-05-10T15:11:03,curation_reward,0,0,0,1676.21292,0000000000000000000000000000000000000000
2017-05-10T15:17:06,curation_reward,0,0,0,190.855884,0000000000000000000000000000000000000000
2017-05-10T15:22:12,curation_reward,0,0,0,1887.813283,0000000000000000000000000000000000000000
2017-05-10T15:30:51,curation_reward,0,0,0,1775.788634,0000000000000000000000000000000000000000
2017-05-10T15:34:21,curation_reward,0,0,0,470.91585,0000000000000000000000000000000000000000
2017-05-10T16:44:15,curation_reward,0,0,0,1182.472889,0000000000000000000000000000000000000000
2017-05-10T17:17:33,curation_reward,0,0,0,483.361135,0000000000000000000000000000000000000000
2017-05-10T18:10:21,curation_reward,0,0,0,545.59542,0000000000000000000000000000000000000000
2017-05-10T18:31:42,curation_reward,0,0,0,647.245772,0000000000000000000000000000000000000000
2017-05-10T18:52:33,curation_reward,0,0,0,624.425731,0000000000000000000000000000000000000000
2017-05-10T18:56:15,curation_reward,0,0,0,628.574654,0000000000000000000000000000000000000000
2017-05-10T19:10:21,curation_reward,0,0,0,363.037979,0000000000000000000000000000000000000000
2017-05-10T19:56:03,curation_reward,0,0,0,817.352714,0000000000000000000000000000000000000000
2017-05-10T19:56:48,curation_reward,0,0,0,862.991674,0000000000000000000000000000000000000000
2017-05-10T20:00:27,curation_reward,0,0,0,410.75079,0000000000000000000000000000000000000000
2017-05-10T20:32:06,curation_reward,0,0,0,226.120121,0000000000000000000000000000000000000000
2017-05-10T21:08:18,curation_reward,0,0,0,558.038826,0000000000000000000000000000000000000000
2017-05-10T21:49:12,curation_reward,0,0,0,585.006368,0000000000000000000000000000000000000000
2017-05-10T21:56:45,curation_reward,0,0,0,823.572568,0000000000000000000000000000000000000000
2017-05-10T22:12:39,curation_reward,0,0,0,921.073068,0000000000000000000000000000000000000000
2017-05-10T22:33:21,curation_reward,0,0,0,371.33323,0000000000000000000000000000000000000000
2017-05-10T22:43:51,curation_reward,0,0,0,5603.188103,0000000000000000000000000000000000000000
2017-05-10T23:09:03,curation_reward,0,0,0,244.789184,0000000000000000000000000000000000000000
2017-05-11T00:12:27,curation_reward,0,0,0,699.099698,0000000000000000000000000000000000000000
2017-05-11T00:50:36,curation_reward,0,0,0,931.440139,0000000000000000000000000000000000000000
2017-05-11T00:58:45,curation_reward,0,0,0,307.022493,0000000000000000000000000000000000000000
2017-05-11T02:09:21,curation_reward,0,0,0,1006.118409,0000000000000000000000000000000000000000
2017-05-11T02:18:00,curation_reward,0,0,0,439.787702,0000000000000000000000000000000000000000
2017-05-11T02:29:45,transfer,0,50.0,0,0,f1acadbca6b1661fa9822f84e9b8f2e6145df2b4,3565687707030221325
2017-05-11T02:31:39,curation_reward,0,0,0,1506.064679,0000000000000000000000000000000000000000
2017-05-11T03:34:27,curation_reward,0,0,0,916.913304,0000000000000000000000000000000000000000
2017-05-11T04:23:30,curation_reward,0,0,0,1041.379307,0000000000000000000000000000000000000000
2017-05-11T04:42:15,curation_reward,0,0,0,1267.49466,0000000000000000000000000000000000000000
2017-05-11T04:57:24,curation_reward,0,0,0,360.955725,0000000000000000000000000000000000000000
2017-05-11T05:05:12,curation_reward,0,0,0,950.101581,0000000000000000000000000000000000000000
2017-05-11T05:10:27,curation_reward,0,0,0,838.080709,0000000000000000000000000000000000000000
2017-05-11T05:12:30,curation_reward,0,0,0,1267.493255,0000000000000000000000000000000000000000
2017-05-11T05:16:39,curation_reward,0,0,0,997.813687,0000000000000000000000000000000000000000
2017-05-11T05:35:33,curation_reward,0,0,0,589.145303,0000000000000000000000000000000000000000
2017-05-11T05:41:36,curation_reward,0,0,0,385.848599,0000000000000000000000000000000000000000
2017-05-11T06:05:03,transfer,0,40.478,0,0,a2c9fe600a2763468d841b47fe394a5ad6204778,61597
2017-05-11T06:18:06,curation_reward,0,0,0,763.398359,0000000000000000000000000000000000000000
2017-05-11T06:28:57,transfer,0,2207.007,0,0,2e3563c70ca1eb7f0e7840e1a14c658e2d95c8fd,7044971529833688343
2017-05-11T06:35:27,curation_reward,0,0,0,715.685508,0000000000000000000000000000000000000000
2017-05-11T06:37:09,transfer,0,700.0,0,0,608629b721dcfbef7bc5b3c2ddad3dbf74a92b08,436144751224758702
2017-05-11T07:04:39,curation_reward,0,0,0,435.634192,0000000000000000000000000000000000000000
2017-05-11T07:57:57,curation_reward,0,0,0,616.110011,0000000000000000000000000000000000000000
